"RecordNumber","EventRecordId","TimeCreated","EventId","Level","Provider","Channel","ProcessId","ThreadId","Computer","ChunkNumber","UserId","MapDescription","UserName","RemoteHost","PayloadData1","PayloadData2","PayloadData3","PayloadData4","PayloadData5","PayloadData6","ExecutableInfo","HiddenRecord","SourceFile","Keywords","ExtraDataOffset","Payload"
"77","27565","2021-07-28 19:39:16.2233710","4672","LogAlways","Microsoft-Windows-Security-Auditing","Security","680","1564","ADDC01.testlab.local","0","","Administrative logon","TESTLAB\ADDC01$ (S-1-5-18)","","PrivilegeList: SeSecurityPrivilege, SeBackupPrivilege, SeRestorePrivilege, SeTakeOwnershipPrivilege, SeDebugPrivilege, SeSystemEnvironmentPrivilege, SeLoadDriverPrivilege, SeImpersonatePrivilege, SeDelegateSessionUserImpersonatePrivilege, SeEnableDelegationPrivilege","LogonId: 0x155B9C","","","","","","False","C:\Users\IR\Downloads\golden.evtx","Audit success","0","{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""ADDC01$""},{""@Name"":""SubjectDomainName"",""#text"":""TESTLAB""},{""@Name"":""SubjectLogonId"",""#text"":""0x155B9C""},{""@Name"":""PrivilegeList"",""#text"":""SeSecurityPrivilege, SeBackupPrivilege, SeRestorePrivilege, SeTakeOwnershipPrivilege, SeDebugPrivilege, SeSystemEnvironmentPrivilege, SeLoadDriverPrivilege, SeImpersonatePrivilege, SeDelegateSessionUserImpersonatePrivilege, SeEnableDelegationPrivilege""}]}}"
"78","27566","2021-07-28 19:39:16.2234535","4624","LogAlways","Microsoft-Windows-Security-Auditing","Security","680","1564","ADDC01.testlab.local","0","","Successful logon","-\-"," (fe80::492:2bcc:f5ff:fffd)","Target: TESTLAB.LOCAL\ADDC01$","LogonType 3","LogonId: 0x155B9C","AuthenticationPackageName: Kerberos","LogonProcessName: Kerberos","","-","False","C:\Users\IR\Downloads\golden.evtx","Audit success","0","{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-0-0""},{""@Name"":""SubjectUserName"",""#text"":""-""},{""@Name"":""SubjectDomainName"",""#text"":""-""},{""@Name"":""SubjectLogonId"",""#text"":""0x0""},{""@Name"":""TargetUserSid"",""#text"":""S-1-5-18""},{""@Name"":""TargetUserName"",""#text"":""ADDC01$""},{""@Name"":""TargetDomainName"",""#text"":""TESTLAB.LOCAL""},{""@Name"":""TargetLogonId"",""#text"":""0x155B9C""},{""@Name"":""LogonType"",""#text"":""3""},{""@Name"":""LogonProcessName"",""#text"":""Kerberos""},{""@Name"":""AuthenticationPackageName"",""#text"":""Kerberos""},{""@Name"":""WorkstationName""},{""@Name"":""LogonGuid"",""#text"":""04a8889f-a446-c084-eb0e-87279c4afdf3""},{""@Name"":""TransmittedServices"",""#text"":""-""},{""@Name"":""LmPackageName"",""#text"":""-""},{""@Name"":""KeyLength"",""#text"":""0""},{""@Name"":""ProcessId"",""#text"":""0x0""},{""@Name"":""ProcessName"",""#text"":""-""},{""@Name"":""IpAddress"",""#text"":""fe80::492:2bcc:f5ff:fffd""},{""@Name"":""IpPort"",""#text"":""52120""},{""@Name"":""ImpersonationLevel"",""#text"":""%%1833""},{""@Name"":""RestrictedAdminMode"",""#text"":""-""},{""@Name"":""TargetOutboundUserName"",""#text"":""-""},{""@Name"":""TargetOutboundDomainName"",""#text"":""-""},{""@Name"":""VirtualAccount"",""#text"":""%%1843""},{""@Name"":""TargetLinkedLogonId"",""#text"":""0x0""},{""@Name"":""ElevatedToken"",""#text"":""%%1842""}]}}"
"79","27567","2021-07-28 19:39:16.2275155","4634","LogAlways","Microsoft-Windows-Security-Auditing","Security","680","1796","ADDC01.testlab.local","0","","An account was logged off","","","Target: TESTLAB\ADDC01$","LogonType 3","LogonId: 0x155B9C","","","","","False","C:\Users\IR\Downloads\golden.evtx","Audit success","0","{""EventData"":{""Data"":[{""@Name"":""TargetUserSid"",""#text"":""S-1-5-18""},{""@Name"":""TargetUserName"",""#text"":""ADDC01$""},{""@Name"":""TargetDomainName"",""#text"":""TESTLAB""},{""@Name"":""TargetLogonId"",""#text"":""0x155B9C""},{""@Name"":""LogonType"",""#text"":""3""}]}}"
"80","27568","2021-07-28 19:39:16.2290648","4672","LogAlways","Microsoft-Windows-Security-Auditing","Security","680","2804","ADDC01.testlab.local","0","","Administrative logon","TESTLAB\ADDC01$ (S-1-5-18)","","PrivilegeList: SeSecurityPrivilege, SeBackupPrivilege, SeRestorePrivilege, SeTakeOwnershipPrivilege, SeDebugPrivilege, SeSystemEnvironmentPrivilege, SeLoadDriverPrivilege, SeImpersonatePrivilege, SeDelegateSessionUserImpersonatePrivilege, SeEnableDelegationPrivilege","LogonId: 0x155C05","","","","","","False","C:\Users\IR\Downloads\golden.evtx","Audit success","0","{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""ADDC01$""},{""@Name"":""SubjectDomainName"",""#text"":""TESTLAB""},{""@Name"":""SubjectLogonId"",""#text"":""0x155C05""},{""@Name"":""PrivilegeList"",""#text"":""SeSecurityPrivilege, SeBackupPrivilege, SeRestorePrivilege, SeTakeOwnershipPrivilege, SeDebugPrivilege, SeSystemEnvironmentPrivilege, SeLoadDriverPrivilege, SeImpersonatePrivilege, SeDelegateSessionUserImpersonatePrivilege, SeEnableDelegationPrivilege""}]}}"
"81","27569","2021-07-28 19:39:16.2291440","4624","LogAlways","Microsoft-Windows-Security-Auditing","Security","680","2804","ADDC01.testlab.local","0","","Successful logon","-\-"," (fe80::492:2bcc:f5ff:fffd)","Target: TESTLAB.LOCAL\ADDC01$","LogonType 3","LogonId: 0x155C05","AuthenticationPackageName: Kerberos","LogonProcessName: Kerberos","","-","False","C:\Users\IR\Downloads\golden.evtx","Audit success","0","{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-0-0""},{""@Name"":""SubjectUserName"",""#text"":""-""},{""@Name"":""SubjectDomainName"",""#text"":""-""},{""@Name"":""SubjectLogonId"",""#text"":""0x0""},{""@Name"":""TargetUserSid"",""#text"":""S-1-5-18""},{""@Name"":""TargetUserName"",""#text"":""ADDC01$""},{""@Name"":""TargetDomainName"",""#text"":""TESTLAB.LOCAL""},{""@Name"":""TargetLogonId"",""#text"":""0x155C05""},{""@Name"":""LogonType"",""#text"":""3""},{""@Name"":""LogonProcessName"",""#text"":""Kerberos""},{""@Name"":""AuthenticationPackageName"",""#text"":""Kerberos""},{""@Name"":""WorkstationName""},{""@Name"":""LogonGuid"",""#text"":""04a8889f-a446-c084-eb0e-87279c4afdf3""},{""@Name"":""TransmittedServices"",""#text"":""-""},{""@Name"":""LmPackageName"",""#text"":""-""},{""@Name"":""KeyLength"",""#text"":""0""},{""@Name"":""ProcessId"",""#text"":""0x0""},{""@Name"":""ProcessName"",""#text"":""-""},{""@Name"":""IpAddress"",""#text"":""fe80::492:2bcc:f5ff:fffd""},{""@Name"":""IpPort"",""#text"":""52121""},{""@Name"":""ImpersonationLevel"",""#text"":""%%1833""},{""@Name"":""RestrictedAdminMode"",""#text"":""-""},{""@Name"":""TargetOutboundUserName"",""#text"":""-""},{""@Name"":""TargetOutboundDomainName"",""#text"":""-""},{""@Name"":""VirtualAccount"",""#text"":""%%1843""},{""@Name"":""TargetLinkedLogonId"",""#text"":""0x0""},{""@Name"":""ElevatedToken"",""#text"":""%%1842""}]}}"
"82","27570","2021-07-28 19:39:16.2330347","4634","LogAlways","Microsoft-Windows-Security-Auditing","Security","680","732","ADDC01.testlab.local","0","","An account was logged off","","","Target: TESTLAB\ADDC01$","LogonType 3","LogonId: 0x155C05","","","","","False","C:\Users\IR\Downloads\golden.evtx","Audit success","0","{""EventData"":{""Data"":[{""@Name"":""TargetUserSid"",""#text"":""S-1-5-18""},{""@Name"":""TargetUserName"",""#text"":""ADDC01$""},{""@Name"":""TargetDomainName"",""#text"":""TESTLAB""},{""@Name"":""TargetLogonId"",""#text"":""0x155C05""},{""@Name"":""LogonType"",""#text"":""3""}]}}"
"83","27571","2021-07-28 19:39:34.5737723","4634","LogAlways","Microsoft-Windows-Security-Auditing","Security","680","844","ADDC01.testlab.local","0","","An account was logged off","","","Target: TESTLAB\ADDC01$","LogonType 3","LogonId: 0x1533A7","","","","","False","C:\Users\IR\Downloads\golden.evtx","Audit success","0","{""EventData"":{""Data"":[{""@Name"":""TargetUserSid"",""#text"":""S-1-5-18""},{""@Name"":""TargetUserName"",""#text"":""ADDC01$""},{""@Name"":""TargetDomainName"",""#text"":""TESTLAB""},{""@Name"":""TargetLogonId"",""#text"":""0x1533A7""},{""@Name"":""LogonType"",""#text"":""3""}]}}"
"84","27572","2021-07-28 19:39:57.9771170","4672","LogAlways","Microsoft-Windows-Security-Auditing","Security","680","2804","ADDC01.testlab.local","0","","Administrative logon","TESTLAB\ADDC01$ (S-1-5-18)","","PrivilegeList: SeSecurityPrivilege, SeBackupPrivilege, SeRestorePrivilege, SeTakeOwnershipPrivilege, SeDebugPrivilege, SeSystemEnvironmentPrivilege, SeLoadDriverPrivilege, SeImpersonatePrivilege, SeDelegateSessionUserImpersonatePrivilege, SeEnableDelegationPrivilege","LogonId: 0x15607C","","","","","","False","C:\Users\IR\Downloads\golden.evtx","Audit success","0","{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""ADDC01$""},{""@Name"":""SubjectDomainName"",""#text"":""TESTLAB""},{""@Name"":""SubjectLogonId"",""#text"":""0x15607C""},{""@Name"":""PrivilegeList"",""#text"":""SeSecurityPrivilege, SeBackupPrivilege, SeRestorePrivilege, SeTakeOwnershipPrivilege, SeDebugPrivilege, SeSystemEnvironmentPrivilege, SeLoadDriverPrivilege, SeImpersonatePrivilege, SeDelegateSessionUserImpersonatePrivilege, SeEnableDelegationPrivilege""}]}}"
"85","27573","2021-07-28 19:39:57.9772566","4624","LogAlways","Microsoft-Windows-Security-Auditing","Security","680","2804","ADDC01.testlab.local","0","","Successful logon","-\-"," (fe80::492:2bcc:f5ff:fffd)","Target: TESTLAB.LOCAL\ADDC01$","LogonType 3","LogonId: 0x15607C","AuthenticationPackageName: Kerberos","LogonProcessName: Kerberos","","-","False","C:\Users\IR\Downloads\golden.evtx","Audit success","0","{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-0-0""},{""@Name"":""SubjectUserName"",""#text"":""-""},{""@Name"":""SubjectDomainName"",""#text"":""-""},{""@Name"":""SubjectLogonId"",""#text"":""0x0""},{""@Name"":""TargetUserSid"",""#text"":""S-1-5-18""},{""@Name"":""TargetUserName"",""#text"":""ADDC01$""},{""@Name"":""TargetDomainName"",""#text"":""TESTLAB.LOCAL""},{""@Name"":""TargetLogonId"",""#text"":""0x15607C""},{""@Name"":""LogonType"",""#text"":""3""},{""@Name"":""LogonProcessName"",""#text"":""Kerberos""},{""@Name"":""AuthenticationPackageName"",""#text"":""Kerberos""},{""@Name"":""WorkstationName""},{""@Name"":""LogonGuid"",""#text"":""efb59bf9-c536-da8d-4e03-66ccd9a89b6a""},{""@Name"":""TransmittedServices"",""#text"":""-""},{""@Name"":""LmPackageName"",""#text"":""-""},{""@Name"":""KeyLength"",""#text"":""0""},{""@Name"":""ProcessId"",""#text"":""0x0""},{""@Name"":""ProcessName"",""#text"":""-""},{""@Name"":""IpAddress"",""#text"":""fe80::492:2bcc:f5ff:fffd""},{""@Name"":""IpPort"",""#text"":""52122""},{""@Name"":""ImpersonationLevel"",""#text"":""%%1833""},{""@Name"":""RestrictedAdminMode"",""#text"":""-""},{""@Name"":""TargetOutboundUserName"",""#text"":""-""},{""@Name"":""TargetOutboundDomainName"",""#text"":""-""},{""@Name"":""VirtualAccount"",""#text"":""%%1843""},{""@Name"":""TargetLinkedLogonId"",""#text"":""0x0""},{""@Name"":""ElevatedToken"",""#text"":""%%1842""}]}}"
"86","27574","2021-07-28 19:39:57.9821416","4672","LogAlways","Microsoft-Windows-Security-Auditing","Security","680","844","ADDC01.testlab.local","0","","Administrative logon","TESTLAB\ADDC01$ (S-1-5-18)","","PrivilegeList: SeSecurityPrivilege, SeBackupPrivilege, SeRestorePrivilege, SeTakeOwnershipPrivilege, SeDebugPrivilege, SeSystemEnvironmentPrivilege, SeLoadDriverPrivilege, SeImpersonatePrivilege, SeDelegateSessionUserImpersonatePrivilege, SeEnableDelegationPrivilege","LogonId: 0x15615B","","","","","","False","C:\Users\IR\Downloads\golden.evtx","Audit success","0","{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""ADDC01$""},{""@Name"":""SubjectDomainName"",""#text"":""TESTLAB""},{""@Name"":""SubjectLogonId"",""#text"":""0x15615B""},{""@Name"":""PrivilegeList"",""#text"":""SeSecurityPrivilege, SeBackupPrivilege, SeRestorePrivilege, SeTakeOwnershipPrivilege, SeDebugPrivilege, SeSystemEnvironmentPrivilege, SeLoadDriverPrivilege, SeImpersonatePrivilege, SeDelegateSessionUserImpersonatePrivilege, SeEnableDelegationPrivilege""}]}}"
"87","27575","2021-07-28 19:39:57.9822871","4624","LogAlways","Microsoft-Windows-Security-Auditing","Security","680","844","ADDC01.testlab.local","0","","Successful logon","-\-"," (::1)","Target: TESTLAB.LOCAL\ADDC01$","LogonType 3","LogonId: 0x15615B","AuthenticationPackageName: Kerberos","LogonProcessName: Kerberos","","-","False","C:\Users\IR\Downloads\golden.evtx","Audit success","0","{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-0-0""},{""@Name"":""SubjectUserName"",""#text"":""-""},{""@Name"":""SubjectDomainName"",""#text"":""-""},{""@Name"":""SubjectLogonId"",""#text"":""0x0""},{""@Name"":""TargetUserSid"",""#text"":""S-1-5-18""},{""@Name"":""TargetUserName"",""#text"":""ADDC01$""},{""@Name"":""TargetDomainName"",""#text"":""TESTLAB.LOCAL""},{""@Name"":""TargetLogonId"",""#text"":""0x15615B""},{""@Name"":""LogonType"",""#text"":""3""},{""@Name"":""LogonProcessName"",""#text"":""Kerberos""},{""@Name"":""AuthenticationPackageName"",""#text"":""Kerberos""},{""@Name"":""WorkstationName""},{""@Name"":""LogonGuid"",""#text"":""c1a82053-85aa-37cc-1459-6df6d69c743e""},{""@Name"":""TransmittedServices"",""#text"":""-""},{""@Name"":""LmPackageName"",""#text"":""-""},{""@Name"":""KeyLength"",""#text"":""0""},{""@Name"":""ProcessId"",""#text"":""0x0""},{""@Name"":""ProcessName"",""#text"":""-""},{""@Name"":""IpAddress"",""#text"":""::1""},{""@Name"":""IpPort"",""#text"":""0""},{""@Name"":""ImpersonationLevel"",""#text"":""%%1833""},{""@Name"":""RestrictedAdminMode"",""#text"":""-""},{""@Name"":""TargetOutboundUserName"",""#text"":""-""},{""@Name"":""TargetOutboundDomainName"",""#text"":""-""},{""@Name"":""VirtualAccount"",""#text"":""%%1843""},{""@Name"":""TargetLinkedLogonId"",""#text"":""0x0""},{""@Name"":""ElevatedToken"",""#text"":""%%1842""}]}}"
"88","27576","2021-07-28 19:39:57.9856439","4672","LogAlways","Microsoft-Windows-Security-Auditing","Security","680","1564","ADDC01.testlab.local","0","","Administrative logon","TESTLAB\ADDC01$ (S-1-5-18)","","PrivilegeList: SeSecurityPrivilege, SeBackupPrivilege, SeRestorePrivilege, SeTakeOwnershipPrivilege, SeDebugPrivilege, SeSystemEnvironmentPrivilege, SeLoadDriverPrivilege, SeImpersonatePrivilege, SeDelegateSessionUserImpersonatePrivilege, SeEnableDelegationPrivilege","LogonId: 0x15619E","","","","","","False","C:\Users\IR\Downloads\golden.evtx","Audit success","0","{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""ADDC01$""},{""@Name"":""SubjectDomainName"",""#text"":""TESTLAB""},{""@Name"":""SubjectLogonId"",""#text"":""0x15619E""},{""@Name"":""PrivilegeList"",""#text"":""SeSecurityPrivilege, SeBackupPrivilege, SeRestorePrivilege, SeTakeOwnershipPrivilege, SeDebugPrivilege, SeSystemEnvironmentPrivilege, SeLoadDriverPrivilege, SeImpersonatePrivilege, SeDelegateSessionUserImpersonatePrivilege, SeEnableDelegationPrivilege""}]}}"
"89","27577","2021-07-28 19:39:57.9858046","4624","LogAlways","Microsoft-Windows-Security-Auditing","Security","680","1564","ADDC01.testlab.local","0","","Successful logon","-\-"," (2001:0:2851:782c:492:2bcc:f5ff:fffd)","Target: TESTLAB.LOCAL\ADDC01$","LogonType 3","LogonId: 0x15619E","AuthenticationPackageName: Kerberos","LogonProcessName: Kerberos","","-","False","C:\Users\IR\Downloads\golden.evtx","Audit success","0","{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-0-0""},{""@Name"":""SubjectUserName"",""#text"":""-""},{""@Name"":""SubjectDomainName"",""#text"":""-""},{""@Name"":""SubjectLogonId"",""#text"":""0x0""},{""@Name"":""TargetUserSid"",""#text"":""S-1-5-18""},{""@Name"":""TargetUserName"",""#text"":""ADDC01$""},{""@Name"":""TargetDomainName"",""#text"":""TESTLAB.LOCAL""},{""@Name"":""TargetLogonId"",""#text"":""0x15619E""},{""@Name"":""LogonType"",""#text"":""3""},{""@Name"":""LogonProcessName"",""#text"":""Kerberos""},{""@Name"":""AuthenticationPackageName"",""#text"":""Kerberos""},{""@Name"":""WorkstationName""},{""@Name"":""LogonGuid"",""#text"":""efb59bf9-c536-da8d-4e03-66ccd9a89b6a""},{""@Name"":""TransmittedServices"",""#text"":""-""},{""@Name"":""LmPackageName"",""#text"":""-""},{""@Name"":""KeyLength"",""#text"":""0""},{""@Name"":""ProcessId"",""#text"":""0x0""},{""@Name"":""ProcessName"",""#text"":""-""},{""@Name"":""IpAddress"",""#text"":""2001:0:2851:782c:492:2bcc:f5ff:fffd""},{""@Name"":""IpPort"",""#text"":""52123""},{""@Name"":""ImpersonationLevel"",""#text"":""%%1833""},{""@Name"":""RestrictedAdminMode"",""#text"":""-""},{""@Name"":""TargetOutboundUserName"",""#text"":""-""},{""@Name"":""TargetOutboundDomainName"",""#text"":""-""},{""@Name"":""VirtualAccount"",""#text"":""%%1843""},{""@Name"":""TargetLinkedLogonId"",""#text"":""0x0""},{""@Name"":""ElevatedToken"",""#text"":""%%1842""}]}}"
"90","27578","2021-07-28 19:39:58.0787770","4672","LogAlways","Microsoft-Windows-Security-Auditing","Security","680","844","ADDC01.testlab.local","0","","Administrative logon","TESTLAB\ADDC01$ (S-1-5-18)","","PrivilegeList: SeSecurityPrivilege, SeBackupPrivilege, SeRestorePrivilege, SeTakeOwnershipPrivilege, SeDebugPrivilege, SeSystemEnvironmentPrivilege, SeLoadDriverPrivilege, SeImpersonatePrivilege, SeDelegateSessionUserImpersonatePrivilege, SeEnableDelegationPrivilege","LogonId: 0x1561F8","","","","","","False","C:\Users\IR\Downloads\golden.evtx","Audit success","0","{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""ADDC01$""},{""@Name"":""SubjectDomainName"",""#text"":""TESTLAB""},{""@Name"":""SubjectLogonId"",""#text"":""0x1561F8""},{""@Name"":""PrivilegeList"",""#text"":""SeSecurityPrivilege, SeBackupPrivilege, SeRestorePrivilege, SeTakeOwnershipPrivilege, SeDebugPrivilege, SeSystemEnvironmentPrivilege, SeLoadDriverPrivilege, SeImpersonatePrivilege, SeDelegateSessionUserImpersonatePrivilege, SeEnableDelegationPrivilege""}]}}"
"91","27579","2021-07-28 19:39:58.0789657","4624","LogAlways","Microsoft-Windows-Security-Auditing","Security","680","844","ADDC01.testlab.local","0","","Successful logon","-\-"," (fe80::492:2bcc:f5ff:fffd)","Target: TESTLAB.LOCAL\ADDC01$","LogonType 3","LogonId: 0x1561F8","AuthenticationPackageName: Kerberos","LogonProcessName: Kerberos","","-","False","C:\Users\IR\Downloads\golden.evtx","Audit success","0","{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-0-0""},{""@Name"":""SubjectUserName"",""#text"":""-""},{""@Name"":""SubjectDomainName"",""#text"":""-""},{""@Name"":""SubjectLogonId"",""#text"":""0x0""},{""@Name"":""TargetUserSid"",""#text"":""S-1-5-18""},{""@Name"":""TargetUserName"",""#text"":""ADDC01$""},{""@Name"":""TargetDomainName"",""#text"":""TESTLAB.LOCAL""},{""@Name"":""TargetLogonId"",""#text"":""0x1561F8""},{""@Name"":""LogonType"",""#text"":""3""},{""@Name"":""LogonProcessName"",""#text"":""Kerberos""},{""@Name"":""AuthenticationPackageName"",""#text"":""Kerberos""},{""@Name"":""WorkstationName""},{""@Name"":""LogonGuid"",""#text"":""c1a82053-85aa-37cc-1459-6df6d69c743e""},{""@Name"":""TransmittedServices"",""#text"":""-""},{""@Name"":""LmPackageName"",""#text"":""-""},{""@Name"":""KeyLength"",""#text"":""0""},{""@Name"":""ProcessId"",""#text"":""0x0""},{""@Name"":""ProcessName"",""#text"":""-""},{""@Name"":""IpAddress"",""#text"":""fe80::492:2bcc:f5ff:fffd""},{""@Name"":""IpPort"",""#text"":""52124""},{""@Name"":""ImpersonationLevel"",""#text"":""%%1840""},{""@Name"":""RestrictedAdminMode"",""#text"":""-""},{""@Name"":""TargetOutboundUserName"",""#text"":""-""},{""@Name"":""TargetOutboundDomainName"",""#text"":""-""},{""@Name"":""VirtualAccount"",""#text"":""%%1843""},{""@Name"":""TargetLinkedLogonId"",""#text"":""0x0""},{""@Name"":""ElevatedToken"",""#text"":""%%1842""}]}}"
"92","27580","2021-07-28 19:39:58.0831294","4634","LogAlways","Microsoft-Windows-Security-Auditing","Security","680","844","ADDC01.testlab.local","0","","An account was logged off","","","Target: TESTLAB\ADDC01$","LogonType 3","LogonId: 0x15619E","","","","","False","C:\Users\IR\Downloads\golden.evtx","Audit success","0","{""EventData"":{""Data"":[{""@Name"":""TargetUserSid"",""#text"":""S-1-5-18""},{""@Name"":""TargetUserName"",""#text"":""ADDC01$""},{""@Name"":""TargetDomainName"",""#text"":""TESTLAB""},{""@Name"":""TargetLogonId"",""#text"":""0x15619E""},{""@Name"":""LogonType"",""#text"":""3""}]}}"
"93","27581","2021-07-28 19:39:58.0831674","4634","LogAlways","Microsoft-Windows-Security-Auditing","Security","680","844","ADDC01.testlab.local","0","","An account was logged off","","","Target: TESTLAB\ADDC01$","LogonType 3","LogonId: 0x15615B","","","","","False","C:\Users\IR\Downloads\golden.evtx","Audit success","0","{""EventData"":{""Data"":[{""@Name"":""TargetUserSid"",""#text"":""S-1-5-18""},{""@Name"":""TargetUserName"",""#text"":""ADDC01$""},{""@Name"":""TargetDomainName"",""#text"":""TESTLAB""},{""@Name"":""TargetLogonId"",""#text"":""0x15615B""},{""@Name"":""LogonType"",""#text"":""3""}]}}"
